The Dark Knight," By far the BEST Batman movie .
","I was never much for Batman movies but Christian Bale was by far the BEST Batman EVER ,paired with Heath Ledger and the dynamic was incredible, I believe that Heath Ledger was the BEST 'Joker, and his portrayal of the Joker in the movie of the same name was sheer brilliance.
The best coupling by far, in fact when I used to have my grandson over we watched Batman 'The dark night' repeatedly.
Loved this movie."
The Dark Knight," Surpasses ""Begins"" in every aspect!!!
","Christopher Nolan's second bundle of joy ""The Dark Knight"" EXCEEDED all  of my expectations!!! With the success of 2005's reboot of the Batman  franchise, they took what was already established and expanded it,  amped it up, and gave a deeper, darker and brooding story that is more  gripping and the suspense is likely to catch you of guard several times  throughout. Christian Bale delves more deeper into Batman, sworn to  fight evil and injustice, though also quite reluctant and uncertain if  his crusade can ever end and cleanse his inner turmoil from his  fractured soul due to the murder of his beloved parents. But with the  help of his trusted butler/ally Alfred (played superbly by Michael  Cane) grounds him, gives him moral support, and keeps him in check. But  the real star of the show is Heath Ledger as Batman's most deadly  enemy, The Joker. I can HONESTLY tell you that: as good as Jack  Nicholson was in Batman'89 he is CHILD'S PLAY compared to this Joker.  He is sadistic, psychotic, and downright SCARIER and PSYCHOLOGICALLY  disturbing than the previous incarnation of The Clown Prince of Crime  and Ledger gives it his all to do him justice. Along with the original  cast comes some fresh faces such as Aaron Eckhart, Maggie Gyllenhaal  and more. I must say though I liked Katie Holmes, Gyllenhaal gives a  much better performance and is a far cry from the ""damsel-in-distress""  stereotype (though there's a little of it, THANKFULLY) that's common in  films. Bale and Gyllenhall have MUCH better chemistry this time around  more so than Holmes. Even better, the fight sequences are vastly  improved and feature more brutal and bone crushing combat than ""Begins""  in addition to new technology at Batman's disposal.  Also worth mentioning is screenwriter Jonathan Nolan, who gives the  film an added frosting to an already delicious cake.  Simply put, The Dark Knight is totally more bad ass than ""Begins."" The  action is great, and the plot is more deeper and engrossing. I applaud  Christopher Nolan, Christian Bale, and especially Heath Ledger (who  sadly passed away earlier this year) and all those aboard for believing  in Mr. Nolan's talents for this second installment. Although some may  feel a bit of melancholy over Ledger's death, but as a final note I  will say this sincerely from my heart: Remember Heath Ledger and honor  him in your minds and hearts not only for his performances, but as a  human being and father to his daughter Matilda  Ledger. May we issue him best wishes for his family and friends and his  daughter for years to come. Remember . . . Honor him not only for this  role and past roles, but as an incredible individual and talented  actor.  Rest in peace. Heath Ledger: 4/4/1979-1/22/2008."
The Dark Knight," Christopher Nolan back at it again.
","What can I say, it was made by Christopher Nolan so it has to be good. Amazing action. Amazing characters. Amazing director. This movie has everything. Literally nothing wrong with the Dark Knight."
The Dark Knight," The sequel we deserved to the Batman we wanted
","I used to leave a theatre after seeing a highly anticipated movie, specifically a sequel, and be so revved up about what I saw that I would declare that movie to be the best of a series. After each of the prequel ""Star Wars"" films, I rated that one the best, as good as any of the originals...for a time, until my opinion balanced out and I had a more well-rounded take. For that reason, I steer away from that mindset, and did for ""Dark Knight""."
The Dark Knight," Amazing
",My go to movie on a Friday night! Excellent all around!
The Dark Knight," Heath Ledger is a ledgend!
","Well here it is, one of the most anticipated movies of the year so far. How was it? It was excellent. By far the best Batman film ever made and of course it will be one of the most memorable action films for a long while."
The Lord of the Rings: The Return of the King," Not only the best of the ""Lord of the Rings"" series, but sets a new standard of epic filmmaking.
","Saying that this film starts where `Two Towers' left off is somewhat misleading, for the film starts a great distance from the walls of Helm's Deep. `Return of the King' opens with a flashback of Smeagol (Andy Serkis) obtaining the one ring of power and an origin of his deterioration into the creature Gollum. This opening recaptures an emphasis that was somewhat lost within the epic battles of `Two Towers,' at that's the ring. The first installment, `The Fellowship of the Ring,' provided heaps of exposition on the ring's importance and influence, and in `Return of the King,' we see it pay off, big time."
The Lord of the Rings: The Return of the King," All Good Things come to an End!
","All the threads of Tolkien's magnum opus come together in the most elegant of fashions in the final part of Peter Jackson's adaptation. Humanity makes a last stand at Minas Tirith, the Hobbits travel through Mordor, our heroes try to by time for Frodo to complete his mission and the Evil Sauron gets tired of the whole game and lashes out with all his might and fury."
The Lord of the Rings: The Return of the King," Great
","Wonderful on every level. Love the characters and special effects. One of the biggest, most massive battle scenes ever put on the silver screen. A great end to a monumental epic."
The Lord of the Rings: The Return of the King," A Brilliant Conclusion
","As a movie watcher, I tend to become bored with the constant, overdone, overdrawn, underplayed, overdramatized performance and production quality of most Hollywood films. It's a trait that in recent years has sadly driven me away from most big budget American films. A decent idea will become mangled by the money making machine that is Hollywood, hoping to pump the most raw cash they can out of it before it drops dead in the street."
The Lord of the Rings: The Return of the King," Nothing better
",The greatest tragedy of the human race is that they will never make a better movie than Return of the King.
The Lord of the Rings: The Return of the King," Part 3: It's Not Really the Thought that Counts
","Just as Peter Jackson felt that LOTR had to be made as one large, three-part, cinematic piece, I decided to write my IMDb review of all three movies as a single, multi-part essay. Click on my screen-name and hit ""Chronological"" to view my reviews of the Fellowship and Two Towers. I make no guarantees about the quality and consistence of my review, but I do guarantee that these three films offer very high and very consistent quality from beginning to end. The acting, cinematography, art, and direction simply can not be beat."
The Lord of the Rings: The Return of the King," A monumental film
","Feeling weary and battle-worn, I have just staggered out of the cinema after three and a half hours of special effects creatures fighting other special effects creatures. I had taken refreshments but barely touched them - probably because the film I had watched is one of the most mesmerising, evocative, inspiring, and awesome I have witnessed of any big adventure epic. Not to mention superb ensemble acting, moods that shift effortlessly between mediaeval battles of colossal proportions and convincing bloodshed, beauty and wonderment, fantastic natural and artificial landscapes and cityscapes, touches of humour, well-paced dramatic tension, and human bonding that is moving enough to just let you dry your eyes as the unassuming credits flash by."
The Lord of the Rings: The Return of the King," Brilliant. Simply brilliant
","Where to start with this masterpiece? Quite simply one of the greatest movies ever made. A fitting end to a stunning trilogy. The acting as it has been is brilliant again. Special mention must go to Sean Austin, for his performance as Sam. In this one he gets his big moment in the trilogy, and he nails it perfectly. His scenes with Elijah Wood (Frodo) on Mount Doom, as Frodo weakens are full of emotion and very powerful. As for the rest of the movie? It has one of the greatest scenes EVER in a movie : the riders of Rohan charging into battle outside Minas Tirith. You simply cannot tell where the real riders end, and the CGI begins. The battles again are well done, and not simply a repeat of the siege at Helms Deep in The Two Towers."
The Lord of the Rings: The Return of the King," Five out of five decapitated orcs
","This is the final movie in the Lord of the Rings trilogy, and certainly doesn't disappoint like some other trilogies *coughMatrixcough*. The three films had their principal shooting all done at the same time, which lowers their overall costs and keeps a good sense of continuity for the films."
The Lord of the Rings: The Return of the King," My objective and unhyped view? Stunning. Simply stunning.
","Frodo and Sam continue their quest to destroy the ring, led by the untrustworthy Gollum.  Meanwhile the rest of the Fellowship prepare for another battle to hold a human city against an onslaught of orcs."
The Lord of the Rings: The Return of the King," Meh it was alright
",Sike this is the movie to rule them all. T Here is nothing much to say other than go watch this masterpiece of a movie. An end to the best trilogy there ever was and probably will be. All the Oscars are well deserved and you will see why when you watch this film
The Lord of the Rings: The Return of the King," Pretty much outstanding
","I admit it, I love all three Lord of the Rings films. People may say Return of the King is the best of the trilogy, some may say it is the worst. I personally think Two Towers is the best for its scope and better exploration of some of the characters, but while it is still great Return of the King is better than Fellowship of the Ring."
The Lord of the Rings: The Return of the King," Quite Literally the Greatest Trilogy Ever Made
","I'm not sure what could be said about LOTR that hasn't already been said, other than that I personally think it's best trilogy ever put to screen, and I really can't think of anything close. Peter Jackson took on the most demanding project imaginable and created a series that will be remembered forever. He respected Tolkien's literature and stuck so incredibly close to the source material and translated it so effortlessly in such grand fashion. I highly recommend the extended editions, as they devote more time to building Middle Earth and developing their incredible characters ever further. 20 years later and the series still looks incredible, especially in 4K. What Jackson did here could never be replicated; he created the best trilogy ever made."
12 Angry Men," 12 men in a room. Genius.
","In my opinion, 12 Angry Men is the greatest film that has ever been created. A perfect example of less is more, the simplicity of the plot, the setting of the one room, and the acting talent of the 12 main cast members is enough to conquer the dramatic genre, and ensure that it remains a timeless classic."
12 Angry Men," Dont judge by the age!
","For a while I was not very receptive to watching films that were too old. I always thought it would be difficult to get involved in the context, I couldn't be more wrong! 12 angry men, is a great example of how a simple film can do magic with good actors, and what great actors they are!"
12 Angry Men," No bombs, no car chases but edge of the seat stuff none the less
","This film is superb, in fact as Shakespeare once said ""Its the bees' knees"". The film captivates the audience from the beginning.  Each of the twelve jurors are introduced to us as they are introduced to themselves. The characters are well draw out and individual, each with his own personality."
12 Angry Men," If you only ever see one Black and White movie, make this it.
","I watched this film for the first time, when it was shown at about 1 o'clock in the morning. I made an effort to see it as it is rated as one of the best movies ever made, however I must admit that I watched it with a sense of reluctance as I'm not a great one for old ""classics"". This film blew me away however; how ignorant can I be about old films? How many other pre-1960s gems are there out there that I haven't seen? What strikes me most about this film is how progressive it is for its day. Indeed the issues this film makes about American society of the 1950s, still ring true for western society today. This film concerns twelve jurors debating the sentence of an 18 year old Puerto Rican boy who on the face of it, has no real alibi. However one man, played brilliantly by Henry Fonda, is ill-at ease putting a young boy to death without even debating his case, much to the despair of the other jurors. What follows is a brilliant piece of film making, slowly revealing many of the juror's complex characters to the audience as they react to Fonda's concerns with their own mix of metal scars, prejudices and insecurities. What especially struck me about this film is how ordinary most of the characters are, none of the jurors are shown to be especially bad men, indeed most are portrayed as honest everyman type people. The use of ordinary characters is the films master-stroke because as one by one they begin to question their initial instincts, the flaws of society that have let this Puerto Rican boy down are presented to the audience. Tragically it appears that many of the issues that were beginning to be discussed in the 1950s have only got worse. For me there is one immortal comment in this film: one of the jurors, a man in his 50s says that the youths of today have no respect and have changed so much for the worse since his day. How ironic is it that some grumpy old men of today who may not even of have been born when this films was made, still say exactly the same thing? Finally a quick look at the cast shows that Fonda aside many of the cast were only moderately successful after this film. I think that's a shame as everyone of these actors is excellent and plays their part in making it one of the best films of all time. However within the cast there are a couple of treats; look out for Jack Klugman (Quincy) and John Fieldler who is the voice of many of Disney's characters such as Piglet. I urge you all, if you have not yet seen this film, please do so now."
12 Angry Men," Simple but great.
","'12 Angry Men' is an outstanding film. It is proof that, for a film to be great, it does not need extensive scenery, elaborate costumes or expensive special effects - just superlative acting."
12 Angry Men," Masterpiece!
","The only thing I can write as an average Joe who watches movies simply to be entertained or see a story being told, is that I watched 12 Men argue in a room for more than an hour and I couldn't look away from the screen. Simply a masterpiece!"
12 Angry Men," Should be in everyone's top ten list of greatest films of ALL TIME.....
","........Films rarely get this uplifting and brilliant. I cannot think of the last time I was so intrigued by the flawless plot, dialogue and acting since 12 Angry Men. For such a simplistic story set in one jury room, it is surprising that Sidney Lumet can drain you of all your emotions and leave you on the edge of your seat with suspense, mystery, and some of the best acting your bound to ever see grace the silver screen!"
12 Angry Men," The over-used term ""classic movie"" really comes into its own here!
",This once-in-a-generation masterpiece simply has no equal. The late 90's TV remake was quite adequate though totally unnecessary and in the upshot proved simply that updating a film for updating's sake is really an exercise in futility. Even had it BEEN as good - so what?
12 Angry Men," No Dissonance
","This film deserves to be on anyone's list of top films. My problem is that it is so perfect, so seamlessly polished, it is hard to appreciate the individual excellences."
12 Angry Men," What a Character-Study Is Meant to Be.
","Intense courtroom drama which has 12 very different people, all males, struggling with a murder case involving a young Puerto Rican boy that seems cut-and-dried. However, juror Henry Fonda does not believe it to be as sure-fire as it appears. He votes not guilty and what follows is a chain of events that will test the views, beliefs and thoughts of the other 11 members. Fonda is great, but Lee J. Cobb steals every scene (and that is not easy to do in a film like this). Ed Begley, Martin Balsam, Jack Warden, Jack Klugman, Joseph Sweeney, E.G. Marshall and John Fiedler are among the other individuals caught in a situation that is much more difficult than it appears on the surface. An excellent character-study that should be studied and embraced by all present and future film-makers. 5 stars out of 5."
12 Angry Men," Good script, great dialogs and a set of actors who would be the envy of the world
","This is one of those movies where everything could go wrong. The story is as simple as it can be: 12 men are jurors on a open and shut murder trial, but one man thinks that another persons life deserves at least some thought on the matter and votes not guilty. From this point on we have 12 actors and a closed room. This could be the most boring film ever made. Lumet however is a master of mise-en-scene and provides a tense movie that keeps you locked on from the word ""go"". The dialogs are great and supported by incredibly talented actors. Joel Schumacher in Phone Booth needed to see this movie and draw a few ideas on how to make a character built, dialog driven movie. A must see for everyone."
12 Angry Men," Terrific drama with some of the greatest actors in cinematic history
","Gosh, I don't know how many times I studied this play and performed it in high school, not to mention how many television shows had an episode that was inspired by 12 Angry Men. It was always a great drama because of the raw human emotions that were so true and remain timeless, this play will never be dated. I couldn't wait to see this movie when I saw it at the video store and it was the first movie I slipped into the DVD player. First off, I was incredibly impressed with the credits, we not only had Henry Fonda, we had Lee J. Cobb in the cast! This movie was so well performed and such a treasure, god, I couldn't ever say any words to justify it. I've done this a million times, but here is another summary of what 12 Angry Men is all about."
12 Angry Men," The only version to see.
","In my opinion, the best movie ever made. Brilliant performances all around. A whole lot of dialogue, but you never get tired of listening. Lumet's first film-what an amazing talent. Henry Fonda and Lee J Cobb stand out, but all are excellent. There was a prior TV version, which is horrible. Lumet's version is the only one to see."
12 Angry Men," Flawless
","Oh Boy Oh Boy, it Took me Seven years to Rewatch This Masterpiece, Damn why don't they make em like this Anymore."
12 Angry Men," 2 thumbs up!
","I saw this movie 3 or 4 times, and each time, I remain speechless in front of such a masterpiece. An unforgettable acting game with poignant plot twists. Awesome!"
12 Angry Men," A Classic not to be Missed
","The plot of12 Angry Men revolves around the murder trail of a Latino boy who is accused of killing his father. The conviction of the boy would mean a death sentence and the destiny of the boy's life is in the hands of twelve male jurors of ranging personalities. The case seems open and shut with a murder weapon and several witnesses to place the boy at the scene of the crime. For eleven of the jurors the decision is apparent that the boy is guilty but for one juror, Mr. Davis (Henry Fonda), the boy's life should entail some discussion to eliminate any reasonable doubt the jurors may have. As the film progresses the personalities of the jurors become apparent and many underlying issues influence the guilty decision chosen by the majority of the jurors."
12 Angry Men," Greatest
","One of the best movies every made. This movie has one of the deepest stories, and best of all no violence. You are just taken on the journey, along with the jury to figure out what really happened, and ponder on the philosophical questions of accidentally imprisoning an innocent man."
12 Angry Men," Simple, yet brilliant
","This film is investing from start to finish. None of the performances feel like actors playing characters, but instead as people who just happen to be being filmed. The dialogue is phenomenal, the camerawork is absolutely phenomenal, the heat and claustrophobia of the environment sets in right away and gradually gets more and more intense. This film is absolutely phenomenal, and I would recommend it to absolutely anybody who enjoys film as an art form."
12 Angry Men," 12 men in a room. perfect relistic legal movie
","This is one of the best legal movie ever made in the history
if you are laywer then you better watch this one"
12 Angry Men," I find this movie guilty of being a masterpiece.
","Shot in real time, this story of a jury trying to decide whether a young man is innocent or guilty never lets the viewer's attention go. Henry Fonda plays Juror #8, who is convinced the entire time that the defendant is innocent, while everyone else has already called him guilty. Throughout the movie, we not only get to hear everyone's opinions on the matter, but also every possibility of the verdict. With ""12 Angry Men"", Sidney Lumet brought to the screen the same kind of ""closing in"" feeling that he brought to movies like ""Network"". In the end, the issue is not whether the defendant is innocent or guilty; the important point is the process by which the jurors reached their decision. This may be THE perfect movie."
Schindler's List," A SINGULAR ACHIEVEMENT
","I have only ever seen this film once, I only ever want to see this film once and I will only ever need to see this film once. It is etched on my mind. I, like many others, left in silence.  I could not imagine inventing a critical analysis of this film, picking small points of detail or of style, or even scoring points off the Director. It stands alone as a monumental piece of cinema, a magnificent accomplishment."
Schindler's List," A three hour film that feels too short
","This film tells the story of Nazi officer Oskar Schindler, who secretly saved hundreds of Jewish people from concentration camps."
Schindler's List," Awesome
","The movie started out pretty innocently, and for the first 20 minutes, I was wondering where the movie was going. Then it started to happen. The horrible cruelty of concentration camps. Oskar Schindler is an example of a man that no matter what the situation, there are people who won't go along with the cruelty of society. I'm sure it took courage to do what he did, because one wrong move and you'll be dead."
Schindler's List," Bring me the heads of Hitler, Himmler, Eichmann n Mengele.
","Schindler's List is undoubtedly the best Holocaust film ever made. There just isn't anything like this film. Various other films have tried to show the true horrors of the Holocaust, but none of them succeeded the way that Schindler's List did. Schindler's List is a difficult film to watch. When you see the true atrocities of the Holocaust, your jaw drops. When you see the pain that all of the innocent people were going through, the only thing you can do is cry. The true goal of all Holocaust films is to make you feel sorrowful, and Schindler's List did that to me. If you want to see the best depiction of the Holocaust, make your way towards Schindler's List.
Me n my kids cried during the pit scene."
Schindler's List," The most shattering film of all time.
","I've seen this film one time in 1994. This is one of the best movies ever made, but many scenes of the film are so brutal, that I'm afraid to see this film for a second time."
Schindler's List," Amazing!
","This Movie was sensational. It was a piece of art along with being informational. It told people about the holocaust, and it also told people about the human spirit. It shows how people can just triumph over anything with just some help from one person The things that Spielberg did with the movie was incredible too. The black and white was genius, and how he had the little girl in red and the fire was phenuminal. I have never seen anything like it, Schindler's List is beyond all words."
Schindler's List," Eye opening
","This movie, Schindler's List, is hands-down without a doubt one of the greatest films I have ever had the pleasure of viewing. Regardless of how much praise I include in my review, I should still think it deserves more. Few movies are actually able to pull tears out of my stubborn eyes, and the two that come right to mind are this one, and It's a Wonderful Life. Schindler's List is a grim portrayal of events in the Holocaust, while at the same time actually bringing light to some of the humanity still there. I was embarrassed when I actually started clapping in that classroom where I first watched this movie. I'd recommend it to anybody and it remains in my top selection of movies. Outstanding."
Schindler's List," Thank You Steven Spielberg
",Schindler's List is the ever best movie I have seen within my whole life period of time.
Schindler's List," Best Movie of all Time
",Perfect. 
Schindler's List," Emotional Release
","I don't know why but a couple of days ago I pulled out my copy of Schindler's List.  At first I thought, well, maybe I'll watch a few minutes of it- it's so depressing but I feel like watching a good movie for a change.  I hadn't seen this picture in several years since it was released. The first time I saw the film, in the theater, I went with my parents and was somewhat in denial.  I tried to block out the pain that was before me and retain my composure.  After realizing its brilliance, I tried to forget the film.  It certainly wasn't something to dwell on."
Schindler's List," Vehement
","A movie which is so beautifully portrayed and is so hopeful that it won't let you take your eyes off it. 
The black and white portrayal is just exquisite and beyond words. I had a pleasure watching it and people out there must watch it there as well. This is literally one of the best artwork of cinema and the crown for Mr. Spielberg. The direction and screenplay is just astounding and for me this really is the most astonishing work of Mr. Fiennes. 
It was a great cinematic experience."
Schindler's List," Devastating
","The Holocaust is a dark and touchy subject for many. Many believed it never happened, despite meticulous records kept by the Nazis themselves. Those who lived through it were scarred forever, and even now can barely bring themselves to discuss its horrors. Despite the controversy around the event, there is one thing for certain, Steven Spielberg created a masterpiece with Schindler's List. It is a film that will find no equal in terms of bleak, crushing drama. It sets out what it intends to do marvelously and leaves the viewer emotionally drained and questioning humanity itself."
Schindler's List," People were bawling in the audience
","It had the sort of power you'd expect from Spielberg, the soundtrack is amazing, of course, and it actually contained many clever things as well. "
Schindler's List," A film to watch over and over again
","The feelings I experienced while viewing this film are almost indescribable. I am an avid fan in World War II history but more specifically Holocaust history. It is my belief that humanity has a huge lesson to be learned from cowardly acts such as the Holocaust, and this movie has an uncanny way of helping pass the message along. This film shows human compassion even in the darkest of times. I do not think my eyes were dry at all during the movie-I found it so deeply moving. My rating of 10/10 originates from both the acting as well as the message gained. The movie will have a place not only on my shelf but also in my heart."
Schindler's List," This is a movie a person could definitely learn from
",This is my all time favorite Spielberg film. Its truthful and reliable in its information and the encounter's at which takes place. I love the dedication to research and the intricate details in the film and how it was put together. This film will make anyone appreciate that which we all take for granted everyday... LIFE
Schindler's List," A work of art.
","Schindler's List is one of those movies that elicits such a strong reaction not only the first time one sees it, but every subsequent time that people often respond without fully being able to think through what they are saying. Personally, it is one of my favorites, as I have emerged from each viewing of it exhausted, torn, and enlightened from an experience explores many sides of humanity during one of the most terrifying times in recent history. Some, however, have responded very negatively to what they term historical inaccuracies, lack of focus on the real issues, or for others, overblown sentimentality.  Not being Spielberg, I have no idea what his intentions were, but I would argue that no single movie can ever truly capture the experience of an entire continent during a six year period or war, much less a 13 year period of Nazi rule in Germany.  Regardless of how incredible Schindler's List is, it should only be the first of many Holocaust movies to be made.  Thus, I agree with people who argue that there was more to the Holocaust than this film, but to not recognize the greatness of this film for that reason is simply ridiculous.  This movie explores human nature, therein lies its true greatness.  It asks each and every one of us to search the depths of our character, and ask ourselves what we would do in a situation where our moral, spiritual, and physical beings were threatened from every direction.  Do we really expect film to be reality?  I don't.  I go to movies to make me think, to make me look inward and learn something about myself, to tell explore a part of reality that I had not ever seen before.  Schindler's List does exactly this better than almost any other film through nearly flawless acting, beautiful cinematography, and a fantastic story, historically accurate or not.  I don't want to relive the Holocaust, I consider myself quite fortunate that I have never had, and hopefully never will have, to make the decisions facing either Stern, Goethe, or Schindler.  Instead, the Holocaust should be taught and learned about to discover more about humanity, hopefully to reach an understanding of ourselves that we can use in the future. That's what this film does; it's a work of art."
Schindler's List," Powerful Film!
","""Whoever saves one life, saves the world entire."""
Schindler's List," Quite simply the greatest achievement in movie making this century.
","Well what can I say? It took Spielberg nearly 20 years before they would acknowledge his brilliance, so he just had to create probably the greatest and most important film that this earth has probably seen. Try and pick a flaw in it, I dare you."
Schindler's List," Incredibly moving and visually disturbing, Spielburg's best by far!
","Some of Schindler's List is very disturbing indeed, with very graphic images on the screen. I thought this film is outstanding. True, it is very long, but the Holocaust was a very long and epic event, and the movie needed a long length to convey the harsh realities of the Nazi's treatment of the Jews. The cinematography was truly excellent, and some of the close ups of people being tortured or dying was enough to make you look away. The direction was taut and focused, most Spielburg's movies are good, but don't quite always have an impact on the whole audience. Schindler's List is visually disturbing and incredibly moving, and because of this, this is definitely Spielburg's best. The acting was phenomenal. Both Liam Neeson and Ben Kingsley give superb performances, and Ralph Fiennes is also very chilling in his role. The music by John Williams is not only haunting, but also unbearably sad, believe me I was in tears for a lot of this movie. All in all, a truly moving film, that deserves a 10/10. Bethany Cox."
Schindler's List," An excellent movie from USA about the most terrible time in Germany.
","I think that this movie was a fingertip to the bad environment that happen here in Germany since 1989, when the wall broke down between east and west Germany."
Pulp Fiction," The masterpiece without a message
","One of the early scenes in ""Pulp Fiction"" features two hit-men discussing what a Big Mac is called in other countries. Their dialogue is witty and entertaining, and it's also disarming, because it makes these two thugs seem all too normal. If you didn't know better, you might assume these were regular guys having chit-chat on their way to work. Other than the comic payoff at the end of the scene, in which they use parts of this conversation to taunt their victims, their talk has no relevance to anything in the film, or to anything else, for that matter. Yet without such scenes, ""Pulp Fiction"" wouldn't be ""Pulp Fiction."" I get the sense that Tarantino put into the film whatever struck his fancy, and somehow the final product is not only coherent but wonderfully textured."
Pulp Fiction," A masterpiece of screenwriting
","This is Tarantino's masterpiece, there's no other way to say it. It has arguably one of the smartest scripts I've ever seen. The story, which is non-linear, is so well constructed it takes several viewings to grasp it all. The movie doesn't seem to be about any spesific thing, but there is a subtle hint of redemption as a central theme. The characters and preformances in this movie are practically perfect. This is still one of the best performances I've seen from Sam Jackson, and it's an outrage he didn't win an Oscar. Each scene has its own unique flavour and charm, every segment has its own arc while also tying into the main plot. The comedy is great, the serious moments are great, every word of dialogue is exciting despite seemingly not having any reason to exist. This movie is just such a great time, and I recommend it to everyone who loves movies. I cannot think of a single genuine flaw with it, and it will remain one of my favorite movies for a long time."
Pulp Fiction," The most rewatchable movie of all time
","Possibly the most influential movie made in history since the first movie ever made .Even after 25 years and a countless number of copy cats this movie absolutely holds up and feels fresh.
As many of you would know this movie is sort of like a tribute to the pulp stories written back in the 40s and 50s which have punchy and witty dialogue and over the top violence. The random chit chat between characters regarding obscure things might feel a waste of time as it doesn't move the plot. But Tarantino is a genius and he believes in character development more than plot development so these chats actually humanizes the characters a lot and makes them relatable and memorable(The absolute converse of Nolan). This movie is just a collection of wonderful scenes back to back from start to finish.. The movie is a must watch just for the awesome screenplay alone. To top it off all the actors arguably give their career best performance(think about it ,it is true) . And the ability of Tarantino to just create a really tense or ridiculous situation out of nowhere(like the psycho tribute scene with marsellus and butch which is so unexpected or that adrenaline shot scene) is just awesome and keeps you on the edge of your seats ."
Pulp Fiction," Not overrated at all
",Before I saw this I assumed it was probably overrated. I was wrong. It lives up to and surpasses its reputation in pretty much every way. It has probably changed the way I will look at movies for the rest of my life.
Pulp Fiction," Incredible
",Just the best movie... I can imagine my family seeing this movie in 30 years. I really love this movie and his soundtrack.
Pulp Fiction," My Favourite Movie
","Pulp Fiction is the most original, rule breaking film I have ever seen. Instead of following the widely used 3 act structure, Pulp Fiction makes up its own and while the 3 stories may seem completely disconnected at first, once you look closely you can find the underlying themes that they all share. Anyone who says that the movie lacks focus or has no meaning hasn't analysed enough. I highly recommend this film since it is number one on my list of my favourite movies of all time."
Pulp Fiction," The rebirth of a genre – and film history
","I can only speak for myself, but I had never seen anything as stylish, cleverly constructed, well written and electrifying as this milestone when I first saw it in 1994. What really pulled me in right from the start is what we've now come to know as a Tarantino trademark: the dialogue. When gangsters Jules and Vincent talk to each other (or all the other characters, for that matter) there is a natural flow, a sense of realism and yet something slightly over the top and very theatrical about their lines – it's a mixture that immediately grabs your attention (even if it's just two dudes talking about what kind of hamburger they prefer, or contemplating the value of a foot-massage). Then there's the music: the songs Tarantino chose for his masterpiece fit their respective scenes so perfectly that most of those pieces of music are now immediately associated with 'Pulp Fiction'. And the narrative: the different story lines that come together, the elegantly used flashbacks, the use of ""chapters"" – there is so much playful creativity at play here, it's just a pure joy to watch."
Pulp Fiction," Watch
",This if you have not already.
Pulp Fiction," Simply The Best
","To put this in context, I am 34 years old and I have to say that this is the best film I have seen without doubt and I don't expect it will be beaten as far as I am concerned. Obviously times move on, and I acknowledge that due to its violence and one particularly uncomfortable scene this film is not for everyone, but I still remember watching it for the first time, and it blew me away. Anyone who watches it now has to remember that it actually changed the history of cinema. In context- it followed a decade or more of action films that always ended with a chase sequence where the hero saved the day - you could have written those films yourself. Pulp had you gripped and credited the audience with intelligence. There is not a line of wasted dialogue and the movie incorporates a number of complexities that are not immediately obvious. It also resurrected the career of Grease icon John Travolta and highlighted the acting talent of Samuel L Jackson. There are many films now that are edited out of sequence and have multiple plots etc but this is the one they all want to be, or all want to beat, but never will."
Pulp Fiction," Keeps you Busy
",This movie is such a masterpiece for many reasons. The way everything connects makes it really important for you to pay attention. Lots of action and very funny. It also has a really good balance of everything you look for in a movie.
Pulp Fiction," Cool!
",Can't help but love it!🖤 bcoz it's good cool brilliant? I watched it over agian and again.
Pulp Fiction," Tarantino
",A pure tarantino movie and the best film for tarantino
Pulp Fiction," SMOKIN CIGARETTES AND WATCHING CAPTAIN KANGAROO
","A groundbreaking movie from QT that intertwines several stories,a couple of BONNIE and CLYDE type criminals kick of this ROLLER COASTER ride with a spontaneous madcap robbery,a couple of gangsters go to retrieve a suitcase for their boss with dire consequence and an ageing boxer has an early retirement bout arranged in his favor,each story unfolds in ultra violent fashion with characters crossing paths through a criminal and corrupt network,dialogue between each unique individual is world class as the balance between humor and terror is achieved beautifully.an all star cast featuring some of QTs favorites put in memorable performances here and JOHN TRAVOLTA reinvents himself and plays VINCENT flawlessly.written and directed by QT this is one of the best crime movies ever made and caps off a crime trilogy from QT in only the space of 3 years - RESERVOIR DOGS 1992 - TRUE ROMANCE 1993 and now PULP FICTION 1994 - truly amazing.........."
Pulp Fiction," Quality film making by a young Tarantino
","Every time I watch this movie, I get reminded why they call Quentin Tarantino a master of dialogue. It is a shockingly smart and original movie all the way through. Every actor does a tremendous job at delivering quotable yet realistic lines. It is very tough to decide which scene is the best. The burger scene? The ending scene? The overdose? The escape from the rapists? I guess I will never know which one I prefer, and that, is what makes this film truly iconic."
Pulp Fiction," Best crazy movie ever
",Tarantino is a beast and this movie made him public. Different stories and different characters all coming together with one finale. Perfection.
Pulp Fiction," Hand crafted by a divine power!!
",The greatest movie of all time can be rewatched a billion times over truly a work of a master and one of Kubrick's favourite movies
Pulp Fiction," Perfect Movie
","This is my favorite film of all time. Every second of this film is engaging, and I'm not exaggerating when I say that. Tarantino's direction and script is brilliant, and every role is perfectly cast. Everything that happens in this movie has a purpose, and you don't realize it's hidden in plain sight until the final moments"
